order_id,customer_id,order_date,product_category,total_price
3777,772,2022-03-29,Books,316.71
3778,108,2023-12-14,Electronics,461.94
3779,531,2023-12-27,Apparel,27.51
3780,410,2022-07-23,Apparel,385.69
3781,971,2023-01-17,Home Goods,338.65
3782,296,2023-08-24,Electronics,34.3
3783,818,2023-04-21,Home Goods,276.55
3784,171,2023-07-27,Books,262.38
3785,331,2023-08-29,Home Goods,348.85
3786,493,2023-06-23,Books,47.99
3787,195,2022-08-02,Books,404.59
3788,12,2022-03-15,Apparel,78.31
3789,195,2022-03-02,Apparel,215.15
3790,490,2023-11-29,Apparel,441.83
3791,795,2023-06-27,Apparel,284.66
3792,881,2022-08-07,Apparel,196.0
3793,182,2022-01-12,Electronics,33.62
3794,962,2023-02-19,Apparel,339.41
3795,817,2022-02-01,Home Goods,493.41
3796,656,2022-06-09,Books,456.78
3797,898,2022-08-25,Apparel,361.48
3798,316,2022-06-30,Electronics,61.59
3799,694,2023-07-12,Home Goods,127.33
3800,30,2022-12-07,Home Goods,101.56
3801,596,2023-04-03,Books,184.18
3802,678,2022-03-21,Home Goods,125.4
3803,796,2023-10-09,Home Goods,129.78
3804,793,2023-04-18,Home Goods,312.2
3805,96,2023-11-02,Home Goods,166.16
3806,381,2023-12-16,Electronics,341.81
3807,778,2022-04-22,Books,474.47
3808,444,2022-10-19,Apparel,322.85
3809,298,2023-09-23,Home Goods,378.31
3810,808,2023-01-18,Electronics,378.27
3811,737,2022-01-17,Books,172.04
3812,845,2023-05-08,Apparel,17.33
3813,361,2022-11-27,Books,36.97
3814,374,2023-05-01,Electronics,148.21
3815,554,2023-02-10,Electronics,347.88
3816,303,2022-04-27,Electronics,454.27
3817,421,2023-07-09,Home Goods,479.81
3818,246,2022-04-25,Electronics,22.67
3819,720,2023-07-03,Apparel,495.14
3820,237,2023-09-17,Home Goods,168.02
3821,534,2023-07-01,Books,423.05
3822,185,2023-10-06,Apparel,98.34
3823,468,2022-12-02,Home Goods,40.82
3824,754,2022-12-02,Electronics,195.39
3825,363,2022-05-27,Books,430.87
3826,283,2022-05-02,Electronics,118.2
3827,553,2022-03-22,Apparel,85.44
3828,336,2023-11-16,Apparel,455.8
3829,162,2023-10-28,Home Goods,469.79
3830,160,2023-10-24,Apparel,16.15
3831,474,2023-01-10,Books,366.44
3832,601,2023-07-24,Home Goods,161.51
3833,322,2022-03-04,Books,193.61
3834,12,2023-05-19,Electronics,239.86
3835,424,2023-10-30,Books,219.13
3836,73,2023-03-25,Books,262.34
3837,588,2023-03-04,Apparel,295.36
3838,858,2023-03-03,Electronics,238.14
3839,201,2023-02-25,Apparel,353.77
3840,522,2022-11-18,Electronics,362.11
3841,864,2023-11-11,Electronics,225.78
3842,505,2022-06-15,Books,79.81
3843,738,2023-08-20,Apparel,323.91
3844,688,2023-10-11,Books,388.75
3845,788,2023-04-06,Books,322.67
3846,39,2023-04-04,Books,298.15
3847,60,2022-07-08,Electronics,122.41
3848,578,2023-04-09,Apparel,326.12
3849,321,2023-01-14,Apparel,174.08
3850,435,2022-01-02,Books,460.58
3851,636,2023-09-10,Electronics,330.32
3852,676,2022-12-30,Apparel,146.31
3853,408,2022-03-13,Home Goods,241.73
3854,923,2023-03-03,Apparel,424.82
3855,386,2023-09-30,Books,174.38
3856,671,2022-06-19,Home Goods,267.47
3857,569,2022-07-24,Electronics,343.04
3858,78,2022-12-03,Home Goods,379.72
3859,194,2023-04-17,Home Goods,95.21
3860,285,2022-07-14,Books,286.92
3861,527,2023-11-01,Apparel,456.98
3862,524,2023-10-15,Electronics,484.5
3863,613,2022-10-02,Home Goods,331.51
3864,156,2022-01-07,Books,491.99
3865,340,2023-07-20,Apparel,289.66
3866,125,2023-09-08,Home Goods,226.88
3867,871,2023-07-27,Books,280.28
3868,280,2023-08-22,Books,66.7
3869,917,2022-06-27,Books,206.84
3870,906,2022-08-30,Electronics,234.62
3871,622,2022-07-22,Apparel,425.83
3872,846,2023-06-27,Home Goods,381.74
3873,869,2023-04-07,Apparel,304.7
3874,658,2022-03-21,Apparel,180.17
3875,728,2023-06-07,Home Goods,101.65
3876,910,2023-02-21,Apparel,180.4
3877,674,2023-01-19,Electronics,343.1
3878,128,2023-01-26,Home Goods,138.89
3879,314,2023-11-19,Home Goods,219.17
3880,332,2022-05-06,Books,199.52
3881,150,2023-05-09,Apparel,385.14
3882,454,2022-02-16,Home Goods,443.06
3883,36,2023-12-19,Home Goods,352.69
3884,685,2023-04-21,Electronics,177.39
3885,420,2023-09-11,Books,222.26
3886,22,2023-04-09,Home Goods,80.24
3887,206,2022-05-03,Electronics,92.37
3888,639,2023-04-19,Home Goods,90.5
3889,848,2022-05-14,Home Goods,73.99
3890,957,2023-09-11,Home Goods,97.99
3891,356,2023-07-16,Electronics,109.32
3892,440,2023-08-30,Apparel,64.8
3893,729,2022-01-23,Home Goods,323.73
3894,96,2023-07-20,Home Goods,495.3
3895,929,2022-08-23,Apparel,440.8
3896,941,2022-02-28,Home Goods,32.35
3897,164,2022-06-13,Books,217.3
3898,148,2022-08-04,Home Goods,431.06
3899,530,2022-07-02,Books,75.99
3900,294,2023-07-23,Apparel,425.35
3901,195,2023-10-19,Electronics,300.42
3902,663,2022-03-31,Apparel,466.34
3903,480,2022-11-07,Home Goods,439.26
3904,877,2023-07-11,Books,341.75
3905,123,2022-09-14,Electronics,332.33
3906,400,2023-06-17,Home Goods,114.45
3907,699,2023-06-17,Electronics,67.21
3908,965,2022-02-21,Electronics,213.54
3909,452,2022-12-04,Home Goods,101.42
3910,661,2022-06-20,Apparel,60.18
3911,104,2022-03-08,Home Goods,158.14
3912,755,2023-09-17,Home Goods,431.64
3913,462,2022-10-27,Apparel,18.4
3914,743,2023-11-03,Books,153.39
3915,991,2022-08-20,Home Goods,217.79
3916,718,2022-03-09,Electronics,260.18
3917,710,2023-05-21,Home Goods,98.97
3918,396,2022-01-28,Home Goods,482.47
3919,912,2023-09-20,Electronics,293.65
3920,337,2022-02-20,Apparel,265.83
3921,599,2023-11-24,Books,14.32
3922,142,2022-09-17,Books,248.0
3923,317,2023-08-14,Electronics,420.46
3924,711,2023-09-12,Apparel,117.63
3925,558,2023-08-09,Home Goods,182.09
3926,800,2023-11-18,Home Goods,20.08
3927,527,2022-07-03,Home Goods,488.69
3928,556,2022-01-23,Home Goods,42.66
3929,401,2022-05-09,Home Goods,450.13
3930,681,2022-10-18,Electronics,163.36
3931,310,2023-05-16,Home Goods,297.9
3932,495,2022-07-05,Home Goods,342.86
3933,556,2023-04-24,Apparel,79.01
3934,610,2023-07-25,Home Goods,227.44
3935,773,2023-05-07,Books,169.48
3936,109,2023-05-28,Electronics,37.74
3937,795,2023-10-05,Electronics,418.26
3938,372,2022-03-08,Electronics,32.13
3939,855,2023-04-12,Books,330.1
3940,616,2022-10-12,Home Goods,163.9
3941,768,2023-08-24,Electronics,104.14
3942,891,2023-02-21,Books,336.87
3943,206,2022-04-10,Apparel,291.52
3944,847,2022-07-08,Home Goods,164.48
3945,43,2023-01-23,Books,261.35
3946,865,2022-08-29,Home Goods,130.66
3947,245,2023-02-21,Apparel,433.21
3948,287,2022-06-25,Books,163.77
3949,355,2023-01-22,Home Goods,130.12
3950,785,2023-04-16,Books,378.4
3951,476,2022-08-21,Electronics,18.62
3952,83,2023-10-25,Home Goods,141.33
3953,110,2023-03-28,Books,193.94
3954,950,2022-10-04,Electronics,442.3
3955,190,2022-08-17,Apparel,475.72
3956,983,2022-06-20,Home Goods,361.07
3957,800,2022-08-01,Home Goods,251.34
3958,936,2022-10-09,Apparel,323.9
3959,909,2022-02-10,Electronics,212.86
3960,251,2022-05-02,Apparel,156.42
3961,724,2022-08-15,Home Goods,475.84
3962,291,2022-10-21,Books,66.54
3963,645,2023-08-23,Electronics,179.73
3964,201,2022-09-24,Electronics,450.55
3965,797,2023-06-25,Electronics,364.34
3966,326,2023-03-27,Apparel,24.26
3967,511,2023-03-25,Apparel,21.32
3968,409,2022-03-02,Books,263.09
3969,607,2023-05-17,Books,247.28
3970,790,2022-05-27,Electronics,227.07
3971,962,2023-11-17,Books,158.15
3972,941,2022-11-30,Apparel,493.45
3973,837,2022-05-22,Books,143.27
3974,508,2022-02-13,Apparel,250.12
3975,731,2022-05-24,Books,208.4
3976,601,2022-11-29,Home Goods,93.42
3977,72,2023-05-12,Apparel,109.28
3978,247,2023-01-31,Home Goods,459.97
3979,641,2022-02-24,Apparel,430.56
3980,724,2022-11-03,Books,107.53
3981,940,2023-02-27,Home Goods,439.07
3982,855,2023-02-21,Books,112.5
3983,608,2023-11-04,Apparel,317.01
3984,587,2022-11-21,Home Goods,49.83
3985,935,2023-12-11,Electronics,441.38
3986,566,2023-11-02,Books,35.24
3987,344,2022-03-21,Apparel,281.92
3988,971,2022-01-31,Home Goods,392.06
3989,925,2022-04-22,Books,67.25
3990,54,2023-07-12,Home Goods,208.2
3991,730,2023-12-18,Books,30.56
3992,528,2023-07-18,Books,344.55
3993,611,2023-10-12,Books,160.65
3994,532,2023-04-17,Home Goods,284.1
3995,558,2022-03-15,Home Goods,467.04
3996,963,2023-07-07,Books,159.87
3997,193,2023-04-24,Electronics,33.83
3998,895,2023-08-12,Electronics,341.06
3999,58,2023-01-22,Electronics,395.55
4000,437,2023-11-30,Apparel,479.36
4001,111,2023-07-18,Electronics,87.32
4002,129,2023-03-09,Home Goods,202.15
4003,849,2023-02-16,Electronics,423.63
4004,706,2023-04-12,Home Goods,405.37
4005,925,2023-08-22,Apparel,316.15
4006,852,2023-09-13,Home Goods,141.99
4007,326,2022-09-05,Home Goods,149.18
4008,8,2023-08-04,Home Goods,70.76
4009,29,2022-04-30,Electronics,461.71
4010,112,2022-03-08,Books,94.74
4011,947,2023-07-27,Home Goods,290.71
4012,673,2022-11-23,Electronics,296.33
4013,131,2023-12-04,Electronics,191.11
4014,188,2023-04-15,Electronics,182.73
4015,675,2023-05-08,Books,337.61
4016,709,2023-12-02,Books,200.27
4017,475,2023-10-25,Books,135.01
4018,364,2022-10-13,Books,205.57
4019,204,2023-08-31,Apparel,405.75
4020,212,2022-11-08,Books,483.57
4021,621,2022-11-05,Books,321.62
4022,276,2022-04-07,Books,393.23
4023,73,2022-04-23,Home Goods,271.08
4024,679,2023-09-29,Home Goods,316.16
4025,772,2023-04-01,Books,494.16
4026,243,2023-04-08,Apparel,224.83
4027,787,2022-05-12,Home Goods,42.46
4028,102,2022-05-01,Electronics,478.93
4029,987,2022-07-16,Home Goods,398.6
4030,685,2023-04-27,Electronics,205.17
4031,171,2023-09-26,Home Goods,491.37
4032,653,2022-02-08,Books,179.31
4033,909,2023-07-20,Home Goods,192.34
4034,188,2023-05-27,Books,308.77
4035,441,2023-04-19,Books,144.43
4036,86,2022-06-10,Home Goods,352.3
4037,476,2022-10-16,Electronics,84.9
4038,52,2022-07-19,Electronics,62.93
4039,111,2023-06-12,Home Goods,272.09
4040,949,2023-11-16,Books,282.19
4041,877,2023-05-18,Electronics,62.26
4042,854,2022-09-05,Apparel,482.45
4043,43,2023-01-18,Books,290.91
4044,211,2022-08-06,Home Goods,84.01
4045,968,2022-03-28,Books,162.61
4046,200,2022-03-23,Apparel,402.11
4047,810,2022-03-03,Apparel,266.38
4048,858,2023-05-15,Electronics,102.19
4049,752,2022-02-11,Apparel,60.4
4050,627,2022-01-12,Books,221.08
4051,26,2023-10-05,Electronics,175.33
4052,919,2022-04-25,Apparel,331.4
4053,299,2022-08-06,Electronics,463.37
4054,77,2023-10-11,Electronics,131.39
4055,924,2022-04-16,Home Goods,429.06
4056,137,2023-11-22,Electronics,461.03
4057,20,2023-06-12,Electronics,451.98
4058,440,2023-04-17,Apparel,476.52
4059,211,2023-01-22,Books,422.63
4060,752,2022-08-14,Books,300.81
4061,551,2023-04-26,Apparel,210.82
4062,435,2023-02-12,Books,250.93
4063,780,2023-04-02,Electronics,437.58
4064,207,2023-10-15,Home Goods,157.69
4065,991,2023-12-12,Electronics,88.04
4066,439,2023-09-16,Electronics,79.0
4067,974,2023-10-01,Home Goods,415.23
4068,779,2022-01-21,Apparel,383.13
4069,666,2023-10-21,Electronics,253.85
4070,42,2023-08-24,Electronics,144.69
4071,411,2022-07-22,Apparel,342.03
4072,523,2023-02-21,Electronics,28.83
4073,806,2023-02-20,Electronics,288.43
4074,610,2023-03-24,Books,205.23
4075,427,2023-05-27,Apparel,489.15
4076,275,2022-03-26,Electronics,258.7
4077,448,2022-06-16,Electronics,280.61
4078,902,2023-01-19,Home Goods,359.06
4079,942,2023-04-13,Home Goods,247.42
4080,884,2022-03-13,Home Goods,120.04
4081,742,2023-06-05,Electronics,273.27
4082,369,2023-04-18,Electronics,472.69
4083,938,2022-09-15,Home Goods,210.86
4084,220,2022-10-02,Books,343.02
4085,577,2022-01-20,Books,489.24
4086,867,2023-05-05,Books,416.66
4087,232,2023-05-05,Books,332.93
4088,328,2022-11-22,Apparel,370.64
4089,443,2023-06-13,Home Goods,468.88
4090,52,2022-03-30,Electronics,480.28
4091,886,2023-05-01,Home Goods,484.79
4092,943,2023-12-09,Books,316.56
4093,376,2022-12-16,Electronics,198.51
4094,263,2022-03-25,Apparel,75.25
4095,267,2023-01-22,Home Goods,198.92
4096,359,2022-03-28,Electronics,472.05
4097,317,2022-11-03,Electronics,446.0
4098,324,2022-06-03,Books,266.59
4099,921,2023-03-16,Books,273.13
4100,908,2022-09-21,Home Goods,161.37
4101,666,2023-02-25,Apparel,232.71
4102,870,2023-05-08,Electronics,360.08
4103,878,2023-09-25,Books,207.19
4104,652,2023-02-15,Home Goods,102.11
4105,939,2022-06-22,Books,275.02
4106,563,2022-01-04,Home Goods,120.42
4107,629,2023-10-02,Books,487.4
4108,421,2023-04-17,Apparel,201.27
4109,46,2022-04-20,Electronics,455.74
4110,821,2022-02-06,Books,120.52
4111,600,2023-08-06,Electronics,102.71
4112,720,2022-01-31,Home Goods,312.28
4113,889,2023-01-16,Apparel,391.9
4114,269,2022-09-25,Electronics,287.71
4115,601,2022-01-11,Books,122.6
4116,381,2022-12-10,Electronics,28.57
4117,118,2023-06-28,Electronics,312.96
4118,566,2023-07-23,Home Goods,74.21
4119,953,2022-06-15,Apparel,178.16
4120,116,2023-12-01,Apparel,341.13
4121,630,2022-12-08,Electronics,58.03
4122,260,2023-04-27,Electronics,72.35
4123,75,2022-01-19,Home Goods,40.22
4124,480,2023-09-20,Electronics,498.08
4125,305,2022-07-03,Home Goods,199.67
4126,7,2023-06-29,Apparel,453.84
4127,366,2022-01-10,Apparel,153.86
4128,634,2023-08-15,Home Goods,379.07
4129,523,2022-07-11,Electronics,117.34
4130,348,2022-11-16,Apparel,254.18
4131,438,2023-12-03,Books,414.06
4132,215,2023-08-03,Home Goods,410.0
4133,429,2023-04-20,Apparel,399.2
4134,791,2023-09-29,Apparel,413.63
4135,498,2023-03-03,Apparel,113.62
4136,540,2022-02-28,Books,246.29
4137,747,2023-03-12,Books,247.59
4138,367,2022-04-07,Books,446.35
4139,313,2023-05-11,Electronics,155.48
4140,538,2023-10-23,Home Goods,466.43
4141,921,2022-10-05,Electronics,230.89
4142,54,2022-09-22,Books,338.2
4143,541,2022-01-09,Home Goods,141.75
4144,467,2023-04-02,Electronics,211.05
4145,865,2022-09-30,Electronics,357.8
4146,164,2022-01-08,Electronics,261.25
4147,782,2022-07-27,Books,466.05
4148,334,2023-09-29,Apparel,371.19
4149,547,2022-05-03,Home Goods,286.56
4150,798,2022-02-02,Books,444.47
4151,348,2023-05-28,Home Goods,336.12
4152,273,2022-07-23,Books,327.19
4153,963,2023-06-02,Electronics,130.72
4154,720,2023-06-01,Electronics,203.48
4155,750,2023-03-19,Apparel,344.82
4156,414,2023-08-15,Apparel,446.98
4157,500,2023-11-20,Home Goods,164.62
4158,93,2022-12-05,Apparel,115.59
4159,685,2023-03-14,Apparel,300.91
4160,79,2023-03-21,Home Goods,42.93
4161,622,2022-05-16,Books,360.13
4162,217,2023-01-22,Apparel,354.54
4163,947,2022-01-25,Books,183.93
4164,358,2023-05-21,Electronics,447.41
4165,618,2022-11-21,Apparel,256.07
4166,507,2023-11-26,Electronics,326.42
4167,559,2023-11-11,Electronics,112.69
4168,181,2022-12-04,Books,214.5
4169,576,2023-11-21,Home Goods,432.58
4170,246,2022-04-05,Apparel,114.34
4171,244,2023-06-29,Books,201.38
4172,506,2023-09-15,Home Goods,165.86
4173,422,2022-05-26,Electronics,84.04
4174,320,2022-08-19,Apparel,151.96
4175,87,2023-05-10,Electronics,124.06
4176,217,2022-02-07,Electronics,462.56
4177,490,2023-03-01,Apparel,373.13
4178,519,2023-10-09,Home Goods,164.89
4179,278,2023-03-13,Home Goods,384.04
4180,849,2023-01-03,Apparel,20.85
4181,722,2022-12-11,Apparel,268.0
4182,169,2022-06-09,Books,132.66
4183,330,2023-07-04,Books,66.02
4184,650,2023-10-24,Electronics,443.04
4185,441,2023-06-25,Apparel,107.68
4186,391,2022-05-24,Home Goods,412.97
4187,496,2023-08-11,Electronics,212.48
4188,381,2023-10-19,Electronics,17.0
4189,306,2023-07-30,Electronics,368.94
4190,742,2022-12-11,Electronics,302.22
4191,987,2022-09-26,Home Goods,178.64
4192,820,2023-11-27,Electronics,147.96
4193,673,2022-09-25,Apparel,46.11
4194,513,2022-06-18,Books,471.3
4195,748,2022-02-02,Home Goods,252.05
4196,949,2023-01-12,Apparel,51.91
4197,188,2022-08-02,Apparel,435.65
4198,930,2023-07-16,Apparel,146.63
4199,516,2023-03-16,Books,109.77
4200,913,2023-05-07,Books,147.66
4201,644,2023-01-28,Books,286.64
4202,427,2023-05-04,Apparel,46.29
4203,502,2023-12-23,Books,246.06
4204,730,2022-01-29,Electronics,448.91
4205,260,2022-02-08,Books,102.2
4206,513,2023-09-04,Home Goods,172.28
4207,71,2022-06-22,Apparel,204.1
4208,478,2022-01-17,Apparel,297.25
4209,178,2022-02-25,Electronics,460.43
4210,457,2022-08-14,Books,203.32
4211,189,2023-07-12,Books,43.88
4212,291,2022-03-08,Home Goods,180.5
4213,520,2022-07-16,Electronics,103.14
4214,765,2023-10-16,Home Goods,329.37
4215,920,2022-01-23,Home Goods,24.34
4216,979,2023-08-29,Apparel,153.05
4217,292,2022-08-25,Apparel,277.14
4218,946,2023-07-20,Books,145.89
4219,756,2022-05-18,Books,279.99
4220,635,2023-04-18,Home Goods,66.21
4221,811,2023-07-07,Books,471.97
4222,283,2023-09-02,Home Goods,152.54
4223,544,2023-11-26,Books,462.27
4224,846,2023-10-02,Books,169.66
4225,377,2022-08-17,Apparel,393.1
4226,658,2022-11-13,Apparel,130.63
4227,156,2023-08-21,Apparel,338.19
4228,508,2023-12-22,Apparel,168.62
4229,413,2023-12-28,Electronics,259.49
4230,528,2023-09-04,Apparel,340.17
4231,355,2023-07-15,Electronics,298.55
4232,559,2022-07-20,Apparel,292.38
4233,763,2022-09-15,Books,42.18
4234,187,2023-04-25,Home Goods,132.05
4235,31,2022-06-27,Books,290.2
4236,260,2022-05-03,Books,18.98
4237,421,2022-12-08,Electronics,132.82
4238,529,2022-06-20,Apparel,122.3
4239,551,2023-10-10,Home Goods,132.43
4240,304,2022-02-28,Home Goods,272.45
4241,942,2023-12-06,Apparel,295.16
4242,986,2023-04-10,Electronics,455.41
4243,944,2022-09-17,Electronics,199.16
4244,39,2023-01-08,Electronics,464.02
4245,489,2022-04-05,Home Goods,329.46
4246,644,2022-05-05,Electronics,457.2
4247,542,2022-02-10,Electronics,418.4
4248,670,2022-09-11,Home Goods,346.92
4249,278,2022-01-07,Home Goods,184.49
4250,203,2023-04-16,Books,128.14
4251,66,2023-12-29,Home Goods,118.97
4252,108,2023-05-26,Apparel,476.57
4253,268,2023-08-04,Home Goods,479.7
4254,222,2022-03-10,Home Goods,365.17
4255,804,2022-03-22,Electronics,443.06
4256,530,2023-06-26,Books,460.31
4257,90,2023-08-08,Electronics,260.66
4258,693,2022-09-19,Books,318.24
4259,255,2022-03-30,Electronics,215.19
4260,455,2022-07-27,Apparel,215.06
4261,253,2022-08-01,Electronics,28.83
4262,257,2022-09-23,Electronics,222.57
4263,383,2022-10-20,Apparel,340.01
4264,442,2022-07-26,Apparel,216.77
4265,858,2022-11-29,Home Goods,437.48
4266,599,2022-03-18,Electronics,172.96
4267,90,2022-10-15,Apparel,75.01
4268,749,2022-02-16,Apparel,407.66
4269,390,2023-09-14,Home Goods,340.23
4270,582,2022-07-19,Books,128.49
4271,44,2023-03-03,Apparel,272.86
4272,712,2022-07-29,Apparel,206.91
4273,664,2023-02-24,Electronics,470.04
4274,598,2022-06-03,Home Goods,307.59
4275,19,2023-06-06,Electronics,87.61
4276,101,2023-02-19,Books,256.05
4277,914,2022-12-19,Home Goods,432.65
4278,607,2022-06-06,Electronics,339.03
4279,766,2022-09-18,Apparel,422.8
4280,357,2022-03-18,Apparel,132.7
4281,542,2023-05-03,Home Goods,445.29
4282,761,2022-05-11,Apparel,380.25
4283,938,2023-08-02,Electronics,367.17
4284,33,2023-03-31,Home Goods,179.81
4285,970,2022-06-12,Apparel,444.95
4286,229,2022-01-15,Apparel,322.61
4287,524,2022-08-20,Books,427.4
4288,630,2022-07-14,Books,186.88
4289,862,2023-06-26,Home Goods,81.37
4290,155,2022-12-25,Books,172.85
4291,423,2022-11-27,Electronics,233.08
4292,905,2023-03-03,Apparel,271.37
4293,246,2023-05-12,Apparel,260.3
4294,405,2023-05-01,Apparel,277.57
4295,844,2023-03-25,Home Goods,422.44
4296,759,2023-02-17,Home Goods,93.35
4297,541,2022-11-26,Books,164.87
4298,161,2022-05-27,Apparel,445.42
4299,747,2022-09-16,Apparel,284.62
4300,702,2022-10-19,Apparel,295.86
4301,117,2022-05-23,Apparel,244.25
4302,271,2023-09-19,Apparel,279.0
4303,770,2022-12-31,Electronics,107.06
4304,692,2022-03-31,Apparel,277.96
4305,487,2023-12-21,Electronics,498.61
4306,885,2022-06-13,Apparel,287.36
4307,172,2023-04-26,Home Goods,31.76
4308,950,2022-03-25,Home Goods,400.25
4309,274,2022-03-18,Electronics,204.27
4310,259,2023-11-04,Apparel,85.3
4311,135,2023-06-01,Home Goods,432.63
4312,683,2023-04-30,Home Goods,107.01
4313,722,2023-08-13,Apparel,461.18
4314,748,2023-08-26,Apparel,226.48
4315,422,2023-08-22,Home Goods,373.97
4316,421,2022-04-14,Apparel,278.03
4317,186,2023-03-28,Books,135.75
4318,929,2023-05-02,Apparel,338.83
4319,364,2022-12-05,Home Goods,479.38
4320,955,2023-11-18,Home Goods,387.12
4321,607,2023-07-20,Electronics,305.97
4322,378,2023-04-23,Books,495.41
4323,523,2023-12-24,Home Goods,140.01
4324,580,2023-08-30,Books,40.55
4325,891,2022-08-11,Apparel,25.74
4326,722,2022-01-09,Home Goods,358.24
4327,196,2022-02-22,Electronics,416.81
4328,881,2022-03-18,Home Goods,321.2
4329,98,2023-12-19,Electronics,453.46
4330,605,2023-05-18,Books,352.01
4331,984,2022-11-12,Electronics,191.77
4332,22,2023-09-16,Apparel,98.82
4333,450,2022-06-14,Apparel,463.08
4334,172,2022-10-06,Apparel,60.76
4335,383,2022-01-27,Home Goods,276.06
4336,134,2022-03-11,Apparel,163.86
4337,426,2022-08-06,Apparel,142.99
4338,25,2022-12-31,Home Goods,326.46
4339,503,2023-12-02,Books,123.31
4340,185,2022-11-02,Apparel,459.02
4341,85,2022-05-04,Apparel,208.96
4342,567,2022-01-19,Home Goods,341.91
4343,763,2022-09-14,Books,366.6
4344,144,2022-10-23,Books,344.64
4345,863,2022-01-22,Books,452.67
4346,910,2023-03-26,Home Goods,123.25
4347,679,2023-07-06,Electronics,52.17
4348,412,2023-07-04,Electronics,37.18
4349,224,2022-02-17,Apparel,440.14
4350,220,2023-11-26,Apparel,486.91
4351,179,2023-08-10,Apparel,158.24
4352,631,2023-12-22,Electronics,349.82
4353,433,2022-07-02,Home Goods,14.37
4354,265,2023-03-11,Apparel,102.43
4355,954,2022-04-17,Home Goods,347.74
4356,429,2022-07-07,Apparel,42.28
4357,662,2022-03-27,Home Goods,239.57
4358,416,2023-04-01,Home Goods,334.67
4359,453,2022-05-17,Electronics,385.32
4360,727,2022-12-02,Home Goods,232.37
4361,197,2023-08-30,Books,318.84
4362,554,2023-04-14,Electronics,274.39
4363,53,2023-08-25,Apparel,35.63
4364,480,2023-07-25,Electronics,373.97
4365,443,2023-02-07,Books,94.46
4366,330,2023-06-24,Books,25.58
4367,251,2022-03-13,Home Goods,231.07
4368,807,2022-01-24,Books,434.16
4369,890,2023-09-16,Books,83.91
4370,783,2023-04-30,Books,16.3
4371,967,2022-02-25,Books,63.89
4372,925,2022-08-11,Apparel,188.19
4373,123,2023-09-24,Apparel,294.28
4374,879,2022-06-28,Electronics,104.58
4375,387,2023-03-10,Home Goods,402.96
4376,339,2023-03-26,Apparel,379.12
4377,778,2023-05-07,Books,350.97
4378,348,2022-07-08,Home Goods,248.86
4379,29,2023-08-01,Apparel,188.96
4380,975,2023-02-24,Electronics,194.04
4381,35,2022-09-06,Books,256.5
4382,518,2023-08-11,Home Goods,47.88
4383,396,2023-10-11,Apparel,344.33
4384,623,2022-06-13,Home Goods,182.24
4385,294,2022-09-12,Apparel,120.13
4386,589,2023-04-21,Electronics,146.38
4387,349,2023-02-21,Books,98.34
4388,147,2022-06-19,Electronics,451.77
4389,67,2022-11-13,Books,92.83
4390,904,2022-06-23,Books,442.63
4391,520,2023-04-15,Home Goods,290.4
4392,122,2022-12-11,Apparel,435.05
4393,340,2023-03-21,Electronics,242.29
4394,175,2022-01-18,Electronics,464.54
4395,900,2022-03-11,Electronics,113.63
4396,691,2022-12-04,Home Goods,281.8
4397,597,2023-09-20,Home Goods,71.66
4398,451,2023-08-15,Home Goods,229.14
4399,557,2023-06-11,Books,289.25
4400,136,2023-11-19,Electronics,306.78
4401,855,2023-04-01,Books,189.11
4402,16,2022-09-26,Electronics,47.4
4403,333,2023-09-23,Electronics,331.11
4404,195,2022-07-07,Apparel,249.33
4405,496,2023-07-23,Electronics,77.07
4406,9,2023-12-12,Home Goods,468.58
4407,828,2023-06-13,Home Goods,478.28
4408,334,2023-03-10,Home Goods,429.74
4409,333,2022-10-15,Apparel,423.5
4410,327,2023-07-21,Apparel,58.35
4411,15,2023-05-14,Books,496.78
4412,839,2023-03-17,Electronics,206.19
4413,614,2022-10-30,Electronics,89.93
4414,226,2022-03-28,Home Goods,407.93
4415,425,2023-03-14,Home Goods,120.61
4416,790,2023-06-25,Home Goods,267.83
4417,408,2022-01-22,Home Goods,72.73
4418,113,2023-07-14,Home Goods,242.58
4419,997,2023-06-01,Home Goods,283.49
4420,428,2023-11-06,Electronics,228.5
4421,1,2023-05-18,Apparel,44.05
4422,266,2023-12-15,Home Goods,247.62
4423,491,2023-04-12,Electronics,239.78
4424,208,2022-04-11,Home Goods,138.19
4425,622,2023-08-06,Books,461.58
4426,712,2023-11-06,Books,214.72
4427,952,2023-11-16,Electronics,433.42
4428,369,2022-05-21,Apparel,63.74
4429,985,2022-05-18,Books,166.25
4430,306,2023-08-01,Books,96.4
4431,12,2023-12-11,Apparel,210.12
4432,345,2022-08-16,Books,64.7
4433,465,2022-10-08,Home Goods,226.11
4434,700,2023-11-15,Apparel,183.4
4435,666,2023-03-07,Books,119.42
4436,494,2022-02-09,Apparel,324.67
4437,368,2023-06-03,Home Goods,475.95
4438,846,2023-11-17,Books,111.49
4439,937,2023-10-25,Electronics,358.78
4440,420,2022-07-30,Books,373.77
4441,889,2022-10-29,Books,254.08
4442,791,2022-03-27,Home Goods,449.86
4443,171,2023-02-01,Electronics,483.53
4444,134,2022-09-10,Electronics,187.5
4445,965,2023-06-17,Electronics,329.01
4446,427,2023-01-16,Home Goods,334.48
4447,25,2023-03-20,Home Goods,207.78
